"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"15-May-2008","     5010.90","     5118.55","     4999.60","     5115.25","      150871774","         7840.38"
"16-May-2008","     5115.65","     5167.40","     5106.40","     5157.70","      152622286","         6775.73"
"20-May-2008","     5157.00","     5160.05","     5072.40","     5104.95","      158813241","         7032.91"
"21-May-2008","     5105.70","     5135.55","     5048.70","     5117.65","      163032543","         7158.77"
"22-May-2008","     5117.00","     5118.90","     5010.70","     5025.45","      113544128","         5693.06"
"23-May-2008","     5026.55","     5059.05","     4940.70","     4946.55","      152368191","         6593.45"
"26-May-2008","     4953.60","     4953.60","     4858.00","     4875.05","      124506200","         6098.96"
"27-May-2008","     4877.15","     4932.00","     4846.20","     4859.80","      120401073","         5571.07"
"28-May-2008","     4862.70","     4926.90","     4835.65","     4918.35","      140737265","         6892.13"
"29-May-2008","     4926.30","     4957.40","     4801.90","     4835.30","      194902303","         9838.88"
"30-May-2008","     4844.05","     4908.85","     4833.45","     4870.10","      138696130","         7722.67"
"02-Jun-2008","     4869.25","     4908.80","     4713.00","     4739.60","      118396812","         5991.20"
"03-Jun-2008","     4739.30","     4739.30","     4634.00","     4715.90","      140745401","         6764.13"
"04-Jun-2008","     4718.70","     4731.50","     4564.50","     4585.60","      154838181","         7308.81"
"05-Jun-2008","     4586.95","     4690.60","     4536.25","     4676.95","      169638133","         9560.60"
"06-Jun-2008","     4680.55","     4746.30","     4614.25","     4627.80","      132088975","         7052.47"
"09-Jun-2008","     4626.45","     4626.45","     4411.60","     4500.95","      175247907","         8431.34"
"10-Jun-2008","     4522.00","     4522.55","     4369.80","     4449.80","      165412516","         8214.70"
"11-Jun-2008","     4469.65","     4541.05","     4468.05","     4523.60","      166416446","         8126.26"
"12-Jun-2008","     4524.40","     4550.00","     4392.00","     4539.35","      164247033","         7653.56"
"13-Jun-2008","     4539.50","     4563.35","     4491.35","     4517.10","      139532826","         6339.80"
"16-Jun-2008","     4536.30","     4617.70","     4536.30","     4572.50","      111415055","         5652.28"
"17-Jun-2008","     4572.50","     4664.05","     4561.75","     4653.00","      107221118","         5511.88"
"18-Jun-2008","     4652.80","     4679.75","     4569.90","     4582.40","      136923928","         6135.84"
"19-Jun-2008","     4582.55","     4585.70","     4488.95","     4504.25","      102266764","         4954.97"
"20-Jun-2008","     4504.20","     4532.00","     4333.60","     4347.55","      133685260","         6911.03"
"23-Jun-2008","     4351.15","     4351.15","     4225.50","     4266.40","      126376126","         6121.52"
"24-Jun-2008","     4271.05","     4305.90","     4156.10","     4191.10","      132477086","         6496.81"
"25-Jun-2008","     4189.60","     4264.55","     4093.20","     4252.65","      152437781","         6960.36"
"26-Jun-2008","     4252.60","     4324.75","     4230.00","     4315.85","      196473131","         9352.43"
"27-Jun-2008","     4315.30","     4315.30","     4119.20","     4136.65","      177324470","         7883.16"
"30-Jun-2008","     4136.25","     4163.00","     4021.70","     4040.55","      144491241","         6523.86"
"01-Jul-2008","     4039.75","     4075.40","     3878.20","     3896.75","      164469220","         6939.93"
"02-Jul-2008","     3895.30","     4107.15","     3848.25","     4093.35","      199920144","         8909.44"
"03-Jul-2008","     4094.60","     4097.35","     3874.85","     3925.75","      154573765","         7101.42"
"04-Jul-2008","     3926.65","     4033.50","     3896.40","     4016.00","      152045352","         6563.36"
"07-Jul-2008","     4002.00","     4114.50","     4002.00","     4030.00","      125737237","         5517.21"
"08-Jul-2008","     4028.70","     4028.70","     3896.05","     3988.55","      135090953","         6166.83"
"09-Jul-2008","     3990.90","     4169.40","     3990.90","     4157.10","      144597409","         6595.61"
"10-Jul-2008","     4155.65","     4187.95","     4110.40","     4162.20","      146458190","         6354.79"
"11-Jul-2008","     4166.00","     4215.50","     4014.45","     4049.00","      137337875","         6947.53"
"14-Jul-2008","     4047.45","     4118.10","     4004.25","     4039.70","      126882896","         6062.87"
"15-Jul-2008","     4039.30","     4040.70","     3835.50","     3861.10","      142682247","         6645.56"
"16-Jul-2008","     3861.55","     3920.05","     3790.20","     3816.70","      185428595","         7472.88"
"17-Jul-2008","     3823.15","     3968.75","     3823.15","     3947.20","      180239171","         7288.76"
"18-Jul-2008","     3962.95","     4110.55","     3926.30","     4092.25","      175068345","         7895.21"
"21-Jul-2008","     4092.20","     4168.15","     4072.75","     4159.50","      136720904","         6487.24"
"22-Jul-2008","     4158.45","     4262.45","     4137.95","     4240.10","      165666075","         7560.41"
"23-Jul-2008","     4246.70","     4491.55","     4246.70","     4476.80","      233619126","        11772.26"
"24-Jul-2008","     4476.20","     4539.45","     4385.85","     4433.55","      177026127","         9273.39"
"25-Jul-2008","     4440.85","     4440.85","     4297.15","     4311.85","      161681204","         8516.00"
"28-Jul-2008","     4282.25","     4352.65","     4282.25","     4332.10","      111107965","         6373.98"
"29-Jul-2008","     4332.20","     4332.20","     4159.15","     4189.85","      125806260","         6619.90"
"30-Jul-2008","     4191.20","     4327.00","     4191.20","     4313.55","      151936263","         6961.45"
"31-Jul-2008","     4314.35","     4342.00","     4285.55","     4332.95","      199677047","         8696.31"
"01-Aug-2008","     4331.60","     4422.95","     4235.70","     4413.55","      178077599","         8847.63"
"04-Aug-2008","     4426.10","     4436.15","     4362.90","     4395.35","      131343663","         6486.48"
"05-Aug-2008","     4395.80","     4515.15","     4376.00","     4502.85","      194984174","         9605.56"
"06-Aug-2008","     4506.25","     4615.90","     4503.90","     4517.55","      175692787","        10274.94"
"07-Aug-2008","     4515.25","     4580.15","     4493.70","     4523.85","      133711940","         6889.61"
"08-Aug-2008","     4518.35","     4546.35","     4464.00","     4529.50","      114202272","         6271.09"
"11-Aug-2008","     4529.35","     4625.20","     4529.35","     4620.40","      112939704","         6625.21"
"12-Aug-2008","     4620.95","     4649.85","     4525.75","     4552.25","      123375933","         7422.01"
"13-Aug-2008","     4548.05","     4572.65","     4497.25","     4529.05","      105825121","         5839.48"
"14-Aug-2008","     4524.20","     4529.80","     4421.25","     4430.70","       95028617","         5504.90"
"18-Aug-2008","     4430.70","     4447.40","     4379.85","     4393.05","       96897991","         4985.84"
"19-Aug-2008","     4393.10","     4393.70","     4316.55","     4368.25","       96476193","         4516.55"
"20-Aug-2008","     4365.45","     4434.90","     4365.45","     4415.75","       89434446","         4425.10"
"21-Aug-2008","     4416.20","     4418.55","     4271.30","     4283.85","       91313625","         4323.68"
"22-Aug-2008","     4283.85","     4337.00","     4248.00","     4327.45","      101435362","         5226.24"
"25-Aug-2008","     4317.95","     4398.80","     4317.95","     4335.35","       79239792","         3884.68"
"26-Aug-2008","     4335.20","     4345.05","     4283.30","     4337.50","       86937484","         4775.57"
"27-Aug-2008","     4336.85","     4364.25","     4282.65","     4292.10","       84380597","         4599.49"
"28-Aug-2008","     4290.75","     4304.50","     4201.85","     4214.00","      161197240","         7578.62"
"29-Aug-2008","     4230.60","     4368.80","     4230.60","     4360.00","      111455760","         5593.43"
"01-Sep-2008","     4356.10","     4365.00","     4281.35","     4348.65","       82996531","         4220.01"
"02-Sep-2008","     4358.85","     4522.40","     4343.10","     4504.00","      129292702","         6921.58"
"04-Sep-2008","     4512.95","     4514.60","     4419.45","     4447.75","      114713208","         6535.50"
"05-Sep-2008","     4444.70","     4444.70","     4328.90","     4352.30","      108583037","         6126.78"
"08-Sep-2008","     4358.30","     4558.00","     4358.30","     4482.30","      117351175","         6615.67"
"09-Sep-2008","     4485.15","     4497.50","     4418.95","     4468.70","       95544721","         5488.20"
"10-Sep-2008","     4467.50","     4467.50","     4382.35","     4400.25","      134790277","         6781.74"
"11-Sep-2008","     4397.25","     4399.30","     4272.75","     4290.30","      116723061","         6537.95"
"12-Sep-2008","     4291.60","     4323.90","     4200.15","     4228.45","      145748456","         7980.37"
"15-Sep-2008","     4231.95","     4237.25","     3955.40","     4072.90","      147158815","         7114.00"
"16-Sep-2008","     4072.55","     4090.10","     3919.35","     4074.90","      159518028","         7727.19"
"17-Sep-2008","     4074.80","     4116.70","     3974.60","     4008.25","      153414046","         7674.90"
"18-Sep-2008","     4005.25","     4050.10","     3799.55","     4038.15","      203882671","        10125.95"
"19-Sep-2008","     4040.80","     4262.65","     4040.80","     4245.25","      206052260","        10221.99"
"22-Sep-2008","     4248.95","     4303.25","     4202.40","     4223.05","      137082447","         6859.81"
"23-Sep-2008","     4223.90","     4224.70","     4117.90","     4126.90","      125527290","         6237.87"
"24-Sep-2008","     4125.75","     4207.95","     4115.85","     4161.25","      156072253","         7260.87"
"25-Sep-2008","     4162.15","     4172.60","     4077.50","     4110.55","      217958856","         9235.83"
"26-Sep-2008","     4108.75","     4110.70","     3970.35","     3985.25","      133851369","         5968.78"
"29-Sep-2008","     3990.20","     3997.55","     3777.30","     3850.05","      187237452","         8386.98"
"30-Sep-2008","     3848.70","     3966.85","     3715.05","     3921.20","      217095428","         9659.09"
"01-Oct-2008","     3921.85","     4000.50","     3861.25","     3950.75","      149863209","         6448.37"
"03-Oct-2008","     3953.55","     3969.55","     3804.85","     3818.30","      172679745","         7919.46"
"06-Oct-2008","     3817.30","     3820.85","     3581.60","     3602.35","      157489980","         6565.56"
"07-Oct-2008","     3606.95","     3732.65","     3537.00","     3606.60","      210246893","         8291.13"
"08-Oct-2008","     3604.40","     3604.40","     3329.45","     3513.65","      228575994","         8649.95"
"10-Oct-2008","     3502.05","     3502.05","     3198.95","     3279.95","      283977364","        10857.92"
"13-Oct-2008","     3272.90","     3510.20","     3272.90","     3490.70","      195385035","         7706.83"
"14-Oct-2008","     3494.10","     3648.25","     3491.50","     3518.65","      177533438","         7429.54"
"15-Oct-2008","     3517.90","     3518.50","     3324.55","     3338.40","      163717675","         6602.25"
"16-Oct-2008","     3333.85","     3333.85","     3099.90","     3269.30","      234077842","         8631.26"
"17-Oct-2008","     3269.05","     3335.95","     3046.60","     3074.35","      194265455","         7053.18"
"20-Oct-2008","     3108.20","     3238.40","     3058.95","     3122.80","      186324892","         6544.53"
"21-Oct-2008","     3125.40","     3254.85","     3117.35","     3234.90","      225718997","         7448.58"
"22-Oct-2008","     3234.70","     3235.75","     3051.80","     3065.15","      171324331","         5622.57"
"23-Oct-2008","     3064.80","     3085.10","     2917.15","     2943.15","      234116773","         7270.91"
"24-Oct-2008","     2936.25","     2936.25","     2525.05","     2584.00","      348595400","         7843.42"
"27-Oct-2008","     2583.75","     2585.30","     2252.75","     2524.20","      341552313","         7012.78"
"28-Oct-2008","     2526.20","     2695.95","     2526.20","     2684.60","       51206468","         1038.24"
"29-Oct-2008","     2685.30","     2781.25","     2631.90","     2697.05","      361640496","         8164.76"
"31-Oct-2008","     2696.30","     2921.35","     2696.30","     2885.60","      320836935","         8963.96"
"03-Nov-2008","     2885.40","     3062.05","     2885.40","     3043.85","      240443755","         6642.53"
"04-Nov-2008","     3050.25","     3152.30","     2985.00","     3142.10","      304637885","         7478.44"
"05-Nov-2008","     3155.75","     3240.55","     2971.00","     2994.95","      305687563","         8531.19"
"06-Nov-2008","     2998.45","     3007.80","     2860.25","     2892.65","      268176655","         7178.24"
"07-Nov-2008","     2893.25","     3010.00","     2860.10","     2973.00","      246638152","         6140.33"
"10-Nov-2008","     2973.30","     3161.25","     2973.30","     3148.25","      251108020","         5985.46"
"11-Nov-2008","     3147.20","     3147.20","     2919.45","     2938.65","      221654127","         5857.01"
"12-Nov-2008","     2937.90","     2975.20","     2794.95","     2848.45","      250791310","         7010.66"
"14-Nov-2008","     2848.00","     2938.80","     2778.80","     2810.35","      257081847","         7423.62"
"17-Nov-2008","     2813.40","     2835.70","     2694.50","     2799.55","      251219581","         6367.92"
"18-Nov-2008","     2802.45","     2802.45","     2664.30","     2683.15","      220347375","         5742.53"
"19-Nov-2008","     2682.75","     2772.40","     2617.90","     2635.00","      230509310","         6447.35"
"20-Nov-2008","     2634.20","     2634.20","     2502.90","     2553.15","      204791432","         5330.61"
"21-Nov-2008","     2553.60","     2718.60","     2539.80","     2693.45","      281247780","         6700.25"
"24-Nov-2008","     2690.85","     2740.35","     2633.80","     2708.25","      236797126","         5998.79"
"25-Nov-2008","     2708.30","     2790.70","     2638.20","     2654.00","      214273358","         5619.27"
"26-Nov-2008","     2652.45","     2762.60","     2643.35","     2752.25","      269948758","         6429.24"
"28-Nov-2008","     2745.70","     2779.00","     2690.30","     2755.10","      296322562","         7237.78"
"01-Dec-2008","     2755.15","     2832.85","     2669.50","     2682.90","      257834565","         6122.02"
"02-Dec-2008","     2672.90","     2672.90","     2570.70","     2657.80","      261046123","         5651.31"
"03-Dec-2008","     2657.50","     2693.65","     2611.95","     2656.45","      282545081","         5912.82"
"04-Dec-2008","     2656.50","     2793.80","     2646.35","     2788.00","      324695285","         6538.53"
"05-Dec-2008","     2786.65","     2821.15","     2701.35","     2714.40","      319248265","         6448.61"
"08-Dec-2008","     2714.70","     2861.55","     2714.70","     2784.00","      311403332","         6951.99"
"10-Dec-2008","     2785.70","     2940.15","     2785.70","     2928.25","      370599341","         8130.79"
"11-Dec-2008","     2934.05","     2945.30","     2861.55","     2920.15","      352245716","         7844.91"
"12-Dec-2008","     2915.35","     2936.80","     2812.55","     2921.35","      284387903","         7103.03"
"15-Dec-2008","     2917.90","     3012.10","     2917.90","     2981.20","      293737834","         7133.08"
"16-Dec-2008","     2983.60","     3052.55","     2963.30","     3041.75","      270617321","         6893.06"
"17-Dec-2008","     3040.45","     3076.20","     2943.50","     2954.35","      344614834","         8567.60"
"18-Dec-2008","     2955.35","     3072.55","     2922.65","     3060.75","      377032468","         9042.19"
"19-Dec-2008","     3063.00","     3106.80","     3036.30","     3077.50","      386314136","         8344.82"
"22-Dec-2008","     3077.25","     3110.45","     3027.80","     3039.30","      315828829","         6101.36"
"23-Dec-2008","     3039.25","     3040.00","     2957.05","     2968.65","      303129447","         5705.38"
"24-Dec-2008","     2967.40","     2968.00","     2900.45","     2916.85","      380460882","         6975.71"
"26-Dec-2008","     2919.85","     2960.95","     2844.80","     2857.25","      237935397","         4558.90"
"29-Dec-2008","     2857.15","     2931.80","     2812.90","     2922.20","      335171811","         6367.55"
"30-Dec-2008","     2922.55","     2999.15","     2899.75","     2979.50","      302749136","         5819.50"
"31-Dec-2008","     2979.80","     3002.65","     2937.35","     2959.15","      288826411","         5707.75"
"01-Jan-2009","     2963.30","     3039.25","     2963.30","     3033.45","      226681072","         4302.54"
"02-Jan-2009","     3034.60","     3079.85","     3021.80","     3046.75","      318672508","         6132.72"
"05-Jan-2009","     3058.75","     3131.95","     3056.45","     3121.45","      311929372","         6737.94"
"06-Jan-2009","     3121.50","     3141.80","     3056.10","     3112.80","      340452916","         8091.74"
"07-Jan-2009","     3112.80","     3147.20","     2888.20","     2920.40","      686898999","        10865.55"
"09-Jan-2009","     2919.95","     2929.85","     2810.25","     2873.00","      591981660","         9080.84"
"12-Jan-2009","     2868.85","     2869.20","     2748.55","     2773.10","      272867140","         6817.52"
"13-Jan-2009","     2775.00","     2802.60","     2720.80","     2744.95","      252698258","         6407.58"
"14-Jan-2009","     2748.40","     2853.25","     2748.40","     2835.30","      217953716","         5683.41"
"15-Jan-2009","     2832.30","     2832.30","     2701.75","     2736.70","      218127929","         5670.43"
"16-Jan-2009","     2737.00","     2835.65","     2724.20","     2828.45","      229499649","         4817.92"
"19-Jan-2009","     2828.70","     2868.20","     2819.90","     2846.20","      328336119","         4531.50"
"20-Jan-2009","     2842.90","     2842.90","     2758.00","     2796.60","      233289325","         4600.79"
"21-Jan-2009","     2777.40","     2787.30","     2690.20","     2706.15","      220067231","         5254.06"
"22-Jan-2009","     2714.70","     2744.85","     2681.40","     2713.80","      229581189","         5319.52"
"23-Jan-2009","     2705.45","     2765.55","     2661.65","     2678.55","      211289358","         5090.88"
"27-Jan-2009","     2686.05","     2777.30","     2685.25","     2771.35","      220453539","         5207.95"
"28-Jan-2009","     2771.10","     2855.40","     2765.60","     2849.50","      280820341","         5561.59"
"29-Jan-2009","     2849.35","     2873.85","     2795.35","     2823.95","      347987447","         7189.27"
"30-Jan-2009","     2824.05","     2881.00","     2774.10","     2874.80","      295045380","         6200.66"
"02-Feb-2009","     2872.35","     2873.45","     2760.70","     2766.65","      235281717","         5151.67"
"03-Feb-2009","     2773.50","     2831.70","     2752.90","     2783.90","      256264668","         5901.06"
"04-Feb-2009","     2780.70","     2842.20","     2780.70","     2803.05","      204148860","         4673.80"
"05-Feb-2009","     2802.75","     2816.80","     2754.85","     2780.05","      178583516","         4169.13"
"06-Feb-2009","     2779.35","     2852.50","     2778.65","     2843.10","      187961190","         4000.82"
"09-Feb-2009","     2843.05","     2926.75","     2840.15","     2919.90","      186517519","         4485.04"
"10-Feb-2009","     2919.70","     2957.40","     2891.75","     2934.50","      302564116","         6122.69"
"11-Feb-2009","     2933.00","     2937.50","     2877.60","     2925.70","      243376977","         4898.58"
"12-Feb-2009","     2927.40","     2939.00","     2886.55","     2893.05","      214711779","         4346.89"
"13-Feb-2009","     2896.95","     2969.75","     2896.85","     2948.35","      195741802","         4681.60"
"16-Feb-2009","     2948.25","     2953.20","     2839.10","     2848.50","      246055796","         5049.41"
"17-Feb-2009","     2853.85","     2854.65","     2757.30","     2770.50","      191473117","         4495.99"
"18-Feb-2009","     2755.15","     2806.50","     2736.65","     2776.15","      214170731","         4940.89"
"19-Feb-2009","     2776.70","     2802.15","     2767.60","     2789.35","      174587983","         4162.96"
"20-Feb-2009","     2789.30","     2789.30","     2709.30","     2736.45","      154745737","         3882.17"
"24-Feb-2009","     2737.25","     2746.20","     2677.55","     2733.90","      182727347","         4407.14"
"25-Feb-2009","     2733.45","     2789.35","     2733.45","     2762.50","      176810272","         4323.67"
"26-Feb-2009","     2762.20","     2797.80","     2731.90","     2785.65","      250274333","         6046.44"
"27-Feb-2009","     2785.70","     2787.20","     2708.45","     2763.65","      231597805","         6084.46"
"02-Mar-2009","     2764.60","     2764.60","     2659.55","     2674.60","      194233262","         4644.21"
"03-Mar-2009","     2672.15","     2688.50","     2611.55","     2622.40","      217640315","         5181.00"
"04-Mar-2009","     2611.95","     2655.70","     2611.95","     2645.20","      202951378","         5363.25"
"05-Mar-2009","     2645.90","     2663.90","     2564.10","     2576.70","      247491627","         6319.79"
"06-Mar-2009","     2576.75","     2628.10","     2539.45","     2620.15","      242507546","         6344.12"
"09-Mar-2009","     2620.10","     2621.25","     2555.60","     2573.15","      166405852","         4048.08"
"12-Mar-2009","     2574.50","     2646.10","     2574.50","     2617.45","      213787846","         5949.63"
"13-Mar-2009","     2616.60","     2726.15","     2616.60","     2719.25","      263891931","         6795.09"
"16-Mar-2009","     2716.05","     2781.95","     2701.95","     2777.25","      263151493","         6059.64"
"17-Mar-2009","     2776.35","     2805.60","     2738.70","     2757.45","      288783952","         6224.49"
"18-Mar-2009","     2757.65","     2836.05","     2752.25","     2794.70","      261792179","         6173.86"
"19-Mar-2009","     2797.05","     2822.25","     2771.35","     2807.15","      223408426","         5394.07"
"20-Mar-2009","     2807.35","     2816.10","     2773.65","     2807.05","      186838911","         5043.96"
"23-Mar-2009","     2807.25","     2949.75","     2807.25","     2939.90","      251175674","         6304.76"
"24-Mar-2009","     2923.80","     3017.40","     2914.50","     2938.70","      383117195","         8871.12"
"25-Mar-2009","     2938.80","     2996.50","     2923.30","     2984.35","      383648320","         8513.26"
"26-Mar-2009","     2982.25","     3103.35","     2982.25","     3082.25","      416183641","        10418.00"
"27-Mar-2009","     3079.40","     3123.35","     3055.90","     3108.65","      326572500","         8599.65"
"30-Mar-2009","     3108.75","     3110.20","     2962.40","     2978.15","      275780455","         7100.27"
"31-Mar-2009","     2981.70","     3054.30","     2966.40","     3020.95","      341399212","         9022.52"
