"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"07-Jul-2014","     7780.40","     7792.00","     7755.10","     7787.15","      173926355","         8925.04"
"08-Jul-2014","     7804.05","     7808.85","     7595.90","     7623.20","      180646306","         9002.25"
"09-Jul-2014","     7637.95","     7650.10","     7551.65","     7585.00","      168348843","         8176.28"
"10-Jul-2014","     7589.50","     7731.05","     7479.05","     7567.75","      258385778","        11431.68"
"11-Jul-2014","     7584.10","     7625.85","     7447.20","     7459.60","      187592951","         8983.29"
"14-Jul-2014","     7469.00","     7478.45","     7422.15","     7454.15","      135231220","         6659.48"
"15-Jul-2014","     7491.30","     7534.90","     7459.15","     7526.65","      122068670","         6124.15"
"16-Jul-2014","     7564.15","     7640.10","     7532.45","     7624.40","      167973291","         8186.24"
"17-Jul-2014","     7612.70","     7655.65","     7612.70","     7640.45","      141612002","         6753.11"
"18-Jul-2014","     7630.25","     7685.00","     7595.50","     7663.90","      134603073","         6903.70"
"21-Jul-2014","     7701.65","     7722.10","     7674.00","     7684.20","      105401279","         5794.45"
"22-Jul-2014","     7708.20","     7773.85","     7704.80","     7767.85","      120081148","         6494.69"
"23-Jul-2014","     7794.90","     7809.20","     7752.90","     7795.75","      122119113","         7062.52"
"24-Jul-2014","     7796.25","     7835.65","     7771.65","     7830.60","      117608370","         6271.45"
"25-Jul-2014","     7828.20","     7840.95","     7748.60","     7790.45","      153936037","         7827.61"
"28-Jul-2014","     7792.90","     7799.90","     7722.65","     7748.70","      116534670","         6107.78"
"30-Jul-2014","     7746.20","     7798.70","     7707.60","     7791.40","      178110084","        10175.50"
"31-Jul-2014","     7784.65","     7791.85","     7711.15","     7721.30","      208857257","        11718.26"
"01-Aug-2014","     7662.50","     7716.70","     7593.90","     7602.60","      181070405","         9796.70"
"04-Aug-2014","     7639.55","     7694.80","     7622.05","     7683.65","      137040004","         7495.07"
"05-Aug-2014","     7706.65","     7752.45","     7638.05","     7746.55","      128238762","         6772.55"
"06-Aug-2014","     7726.15","     7740.95","     7658.95","     7672.05","      116361342","         6905.90"
"07-Aug-2014","     7651.15","     7708.95","     7630.40","     7649.25","      116792296","         6030.02"
"08-Aug-2014","     7588.70","     7592.45","     7540.10","     7568.55","      118429659","         6283.56"
"11-Aug-2014","     7619.85","     7635.55","     7598.60","     7625.95","      106972573","         5535.13"
"12-Aug-2014","     7688.80","     7735.75","     7654.80","     7727.05","      120611660","         6181.17"
"13-Aug-2014","     7717.30","     7757.10","     7695.70","     7739.55","      154083920","         8030.41"
"14-Aug-2014","     7756.15","     7796.70","     7739.10","     7791.70","      127328105","         6745.33"
"18-Aug-2014","     7785.25","     7880.50","     7779.20","     7874.25","      126742201","         6892.25"
"19-Aug-2014","     7901.00","     7918.55","     7881.15","     7897.50","      140615189","         7928.80"
"20-Aug-2014","     7915.80","     7922.70","     7864.05","     7875.30","      117321408","         6234.79"
"21-Aug-2014","     7875.35","     7919.65","     7855.95","     7891.10","      115221672","         7502.01"
"22-Aug-2014","     7904.55","     7929.05","     7900.05","     7913.20","      104074858","         7088.03"
"25-Aug-2014","     7931.75","     7968.25","     7897.95","     7906.30","      118465594","         6152.32"
"26-Aug-2014","     7874.50","     7915.45","     7862.45","     7904.75","      142829732","         6735.18"
"27-Aug-2014","     7933.90","     7946.85","     7916.55","     7936.05","      119961224","         6261.16"
"28-Aug-2014","     7942.25","     7967.80","     7939.20","     7954.35","      189698796","        10417.14"
"01-Sep-2014","     7990.35","     8035.00","     7984.00","     8027.70","      139328061","         6944.65"
"02-Sep-2014","     8038.60","     8101.95","     8036.55","     8083.05","      134897503","         7143.64"
"03-Sep-2014","     8110.85","     8141.90","     8092.25","     8114.60","      150726992","         8444.29"
"04-Sep-2014","     8114.20","     8114.80","     8060.90","     8095.95","      141280504","         6925.82"
"05-Sep-2014","     8099.90","     8122.70","     8049.85","     8086.85","      125981094","         6559.70"
"08-Sep-2014","     8132.95","     8180.20","     8126.15","     8173.90","      120694390","         6623.08"
"09-Sep-2014","     8161.90","     8174.55","     8126.50","     8152.95","      104740540","         5364.95"
"10-Sep-2014","     8135.55","     8135.75","     8082.10","     8094.10","      107064326","         5561.60"
"11-Sep-2014","     8115.15","     8127.95","     8057.30","     8085.70","      122818159","         6492.35"
"12-Sep-2014","     8087.05","     8114.30","     8071.60","     8105.50","      111444349","         6156.73"
"15-Sep-2014","     8070.35","     8077.30","     8030.00","     8042.00","       96502556","         5387.06"
"16-Sep-2014","     8036.60","     8044.90","     7925.15","     7932.90","      127952551","         6647.49"
"17-Sep-2014","     7971.50","     7990.65","     7936.95","     7975.50","      123722390","         6689.37"
"18-Sep-2014","     7950.65","     8120.85","     7939.70","     8114.75","      116930309","         6891.09"
"19-Sep-2014","     8129.40","     8160.90","     8105.35","     8121.45","      161284509","         8957.42"
"22-Sep-2014","     8084.45","     8159.90","     8064.80","     8146.30","      105507265","         5710.43"
"23-Sep-2014","     8144.40","     8159.75","     8008.10","     8017.55","      140780912","         7947.61"
"24-Sep-2014","     8015.55","     8042.05","     7950.05","     8002.40","      182208501","         7981.87"
"25-Sep-2014","     8003.30","     8019.30","     7877.35","     7911.85","      231899016","        11692.69"
"26-Sep-2014","     7885.85","     7993.30","     7841.80","     7968.85","      147835866","         8247.78"
"29-Sep-2014","     7978.45","     7991.75","     7934.70","     7958.90","       97267975","         5089.35"
"30-Sep-2014","     7948.80","     8030.90","     7923.85","     7964.80","      141142071","         7467.66"
"01-Oct-2014","     7960.50","     7977.50","     7936.70","     7945.55","      112997913","         5979.61"
"07-Oct-2014","     7897.40","     7943.05","     7842.70","     7852.40","      148199508","         7982.75"
"08-Oct-2014","     7828.75","     7869.90","     7815.75","     7842.70","      135914083","         7408.61"
"09-Oct-2014","     7886.50","     7972.35","     7886.50","     7960.55","      123767811","         6797.45"
"10-Oct-2014","     7911.00","     7924.05","     7848.45","     7859.95","      142926893","         8473.90"
"13-Oct-2014","     7831.00","     7901.15","     7796.00","     7884.25","      118781369","         6584.44"
"14-Oct-2014","     7923.25","     7928.00","     7825.45","     7864.00","      225472732","         7709.00"
"16-Oct-2014","     7837.30","     7893.90","     7729.65","     7748.20","      213529479","         9087.06"
"17-Oct-2014","     7733.75","     7819.20","     7723.85","     7779.70","      177623196","         9626.90"
"20-Oct-2014","     7896.95","     7905.95","     7856.95","     7879.40","      176171562","         8357.41"
"21-Oct-2014","     7906.15","     7936.60","     7874.35","     7927.75","      163403385","         8432.94"
"22-Oct-2014","     7997.80","     8005.00","     7974.55","     7995.90","      151104463","         7301.77"
"23-Oct-2014","     8027.70","     8031.75","     8008.85","     8014.55","       19640498","          915.37"
"27-Oct-2014","     8064.35","     8064.40","     7985.65","     7991.70","      132824881","         6511.80"
"28-Oct-2014","     8002.40","     8037.80","     7995.05","     8027.60","      124058566","         6993.84"
"29-Oct-2014","     8077.05","     8097.95","     8052.25","     8090.45","      148313096","         7406.00"
"30-Oct-2014","     8085.20","     8181.55","     8085.20","     8169.20","      205666559","        11023.46"
"31-Oct-2014","     8200.80","     8330.75","     8198.05","     8322.20","      176165086","         9450.53"
"03-Nov-2014","     8348.15","     8350.60","     8297.65","     8324.15","      141090166","         7439.54"
"05-Nov-2014","     8351.25","     8365.55","     8323.50","     8338.30","      161614922","         9021.74"
"07-Nov-2014","     8331.85","     8360.35","     8290.25","     8337.00","      153433693","        11379.20"
"10-Nov-2014","     8337.80","     8383.05","     8304.45","     8344.25","      130749013","         6932.28"
"11-Nov-2014","     8354.10","     8378.70","     8321.85","     8362.65","      122010840","         6559.73"
"12-Nov-2014","     8378.90","     8415.05","     8370.50","     8383.30","      125243330","         6535.31"
"13-Nov-2014","     8405.25","     8408.00","     8320.35","     8357.85","      127361048","         6511.91"
"14-Nov-2014","     8360.70","     8400.65","     8346.80","     8389.90","      146768580","         7849.19"
"17-Nov-2014","     8378.40","     8438.10","     8349.10","     8430.75","      113879138","         7270.50"
"18-Nov-2014","     8441.25","     8454.50","     8407.25","     8425.90","      134678948","         7323.18"
"19-Nov-2014","     8440.65","     8455.65","     8360.50","     8382.30","      125399132","         6997.58"
"20-Nov-2014","     8406.50","     8410.85","     8353.15","     8401.90","      122775989","         6218.34"
"21-Nov-2014","     8408.20","     8489.80","     8398.60","     8477.35","      137015453","         7889.99"
"24-Nov-2014","     8490.95","     8534.65","     8490.80","     8530.15","      140657508","         7180.30"
"25-Nov-2014","     8530.80","     8535.35","     8429.45","     8463.10","      271914173","        12210.62"
"26-Nov-2014","     8450.30","     8500.30","     8438.65","     8475.75","      151922494","         7123.76"
"27-Nov-2014","     8477.80","     8506.75","     8456.35","     8494.20","      194298604","         9556.05"
"28-Nov-2014","     8516.80","     8617.00","     8516.25","     8588.25","      197214619","        10053.47"
"01-Dec-2014","     8605.10","     8623.00","     8545.15","     8555.90","      151990638","         8565.14"
"02-Dec-2014","     8535.45","     8560.20","     8504.65","     8524.70","      137386984","         6753.13"
"03-Dec-2014","     8528.70","     8546.95","     8508.35","     8537.65","      153199341","         7664.86"
"04-Dec-2014","     8582.40","     8626.95","     8526.40","     8564.40","      143477230","         6687.99"
"05-Dec-2014","     8584.25","     8588.35","     8523.90","     8538.30","      143345553","         6452.40"
"08-Dec-2014","     8538.65","     8546.35","     8432.25","     8438.25","      163819529","        13929.39"
"09-Dec-2014","     8439.30","     8444.50","     8330.50","     8340.70","      146266705","         7115.31"
"10-Dec-2014","     8318.05","     8376.80","     8317.00","     8355.65","      136656345","         6738.18"
"11-Dec-2014","     8338.85","     8348.30","     8272.40","     8292.90","      133862999","         6718.85"
"12-Dec-2014","     8302.00","     8321.90","     8216.30","     8224.10","      138080911","         6894.03"
"15-Dec-2014","     8160.75","     8242.40","     8152.50","     8219.60","      137140608","         6720.94"
"16-Dec-2014","     8172.60","     8189.35","     8052.60","     8067.60","      197337631","         8920.29"
"17-Dec-2014","     8041.20","     8082.00","     7961.35","     8029.80","      216216145","         9966.02"
"18-Dec-2014","     8138.90","     8174.30","     8084.90","     8159.30","      162112021","         7352.60"
"19-Dec-2014","     8230.45","     8263.45","     8208.60","     8225.20","      174796496","         8246.76"
"22-Dec-2014","     8255.00","     8330.95","     8228.20","     8324.00","      139159658","         5745.04"
"23-Dec-2014","     8324.60","     8364.75","     8252.85","     8267.00","      132190368","         5629.52"
"24-Dec-2014","     8272.05","     8286.40","     8155.25","     8174.10","      221905876","        11229.76"
"26-Dec-2014","     8204.80","     8234.55","     8147.95","     8200.70","       75528707","         2995.12"
"29-Dec-2014","     8214.70","     8279.15","     8214.70","     8246.30","       82086035","         3340.07"
"30-Dec-2014","     8260.30","     8268.25","     8220.55","     8248.25","       77695770","         3460.46"
"31-Dec-2014","     8243.90","     8291.00","     8243.75","     8282.70","       84532600","         4221.32"
"01-Jan-2015","     8272.80","     8294.70","     8248.75","     8284.00","       56560411","         2321.88"
"02-Jan-2015","     8288.70","     8410.60","     8288.70","     8395.45","      101887024","         4715.72"
"05-Jan-2015","     8407.95","     8445.60","     8363.90","     8378.40","      118160545","         5525.52"
"06-Jan-2015","     8325.30","     8327.85","     8111.35","     8127.35","      172799618","         8089.19"
"07-Jan-2015","     8118.65","     8151.20","     8065.45","     8102.10","      164075424","         7464.33"
"08-Jan-2015","     8191.40","     8243.50","     8167.30","     8234.60","      143802802","         8147.40"
"09-Jan-2015","     8285.45","     8303.30","     8190.80","     8284.50","      152612528","         9305.95"
"12-Jan-2015","     8291.35","     8332.60","     8245.60","     8323.00","      103153908","         5437.76"
"13-Jan-2015","     8346.15","     8356.65","     8267.90","     8299.40","      129561892","         6499.20"
"14-Jan-2015","     8307.25","     8326.45","     8236.65","     8277.55","      150621631","         7020.91"
"15-Jan-2015","     8424.50","     8527.10","     8380.55","     8494.15","      232138802","        10725.62"
"16-Jan-2015","     8504.05","     8530.75","     8452.25","     8513.80","      181365905","         8690.54"
"19-Jan-2015","     8550.05","     8570.95","     8531.50","     8550.70","      129346422","         6292.59"
"20-Jan-2015","     8575.10","     8707.90","     8574.50","     8695.60","      158713840","         7838.19"
"21-Jan-2015","     8719.65","     8741.85","     8689.60","     8729.50","      191651012","         9735.99"
"22-Jan-2015","     8745.85","     8774.15","     8727.00","     8761.40","      180912372","         9025.95"
"23-Jan-2015","     8827.95","     8866.40","     8795.40","     8835.60","      197124706","         9716.57"
"27-Jan-2015","     8871.35","     8925.05","     8825.45","     8910.50","      192010521","         9988.36"
"28-Jan-2015","     8902.75","     8985.05","     8874.05","     8914.30","      190805926","        10313.46"
"29-Jan-2015","     8901.50","     8966.65","     8861.25","     8952.35","      264245843","        13427.54"
"30-Jan-2015","     8996.60","     8996.60","     8775.10","     8808.90","      275587957","        12385.18"
"02-Feb-2015","     8802.50","     8840.80","     8751.10","     8797.40","      216556534","        10430.34"
"03-Feb-2015","     8823.15","     8837.30","     8726.65","     8756.55","      208672175","         9888.10"
"04-Feb-2015","     8789.15","     8792.85","     8704.40","     8723.70","      201252375","         8707.82"
"05-Feb-2015","     8733.10","     8838.45","     8683.65","     8711.70","      179008853","         9126.10"
"06-Feb-2015","     8696.85","     8726.20","     8645.55","     8661.05","      176554075","         7912.10"
"09-Feb-2015","     8584.40","     8605.55","     8516.35","     8526.35","      151329604","         6863.17"
"10-Feb-2015","     8478.10","     8646.25","     8470.50","     8565.55","      202294693","         9965.76"
"11-Feb-2015","     8603.30","     8651.95","     8593.65","     8627.40","      166560867","         7602.46"
"12-Feb-2015","     8676.95","     8732.55","     8599.25","     8711.55","      163681352","         7669.87"
"13-Feb-2015","     8741.50","     8822.10","     8729.65","     8805.50","      228807812","        10248.41"
"16-Feb-2015","     8831.40","     8870.10","     8793.40","     8809.35","      140637331","         7047.32"
"18-Feb-2015","     8811.55","     8894.30","     8808.90","     8869.10","      152152801","        10153.74"
"19-Feb-2015","     8883.05","     8913.45","     8794.45","     8895.30","      219867400","         9794.26"
"20-Feb-2015","     8895.50","     8899.95","     8816.30","     8833.60","      203714864","         8193.56"
"23-Feb-2015","     8856.85","     8869.00","     8736.10","     8754.95","      143932325","         7171.05"
"24-Feb-2015","     8772.90","     8800.50","     8726.75","     8762.10","      154368611","         7413.31"
"25-Feb-2015","     8801.90","     8840.65","     8751.40","     8767.25","      139406599","         6986.78"
"26-Feb-2015","     8779.00","     8786.05","     8669.45","     8683.85","      224185492","        10531.16"
"27-Feb-2015","     8729.50","     8856.95","     8717.45","     8844.60","      257226273","        11924.49"
"28-Feb-2015","     8913.05","     8941.10","     8751.35","     8901.85","      246453954","        10064.41"
"02-Mar-2015","     8953.85","     8972.35","     8885.45","     8956.75","      224772586","        11525.50"
"03-Mar-2015","     8962.85","     9008.40","     8925.55","     8996.25","      183251960","         9033.61"
"04-Mar-2015","     9109.15","     9119.20","     8893.95","     8922.65","      256060375","        12130.98"
"05-Mar-2015","     8929.40","     8957.55","     8849.35","     8937.75","      165081476","         8250.55"
"09-Mar-2015","     8891.15","     8891.30","     8740.45","     8756.75","      160332840","         8132.43"
"10-Mar-2015","     8769.75","     8778.00","     8677.35","     8712.05","      168916337","         8402.33"
"11-Mar-2015","     8728.75","     8755.60","     8682.35","     8699.95","      178053293","         8259.67"
"12-Mar-2015","     8740.65","     8787.20","     8732.90","     8776.00","      179337979","         8184.46"
"13-Mar-2015","     8844.05","     8849.75","     8631.75","     8647.75","      184665971","         8121.26"
"16-Mar-2015","     8656.75","     8663.55","     8612.00","     8633.15","      168438040","         7559.94"
"17-Mar-2015","     8689.10","     8742.55","     8630.80","     8723.30","      182504639","         8086.26"
"18-Mar-2015","     8742.90","     8747.25","     8664.00","     8685.90","      161153533","         8227.50"
"19-Mar-2015","     8749.45","     8788.20","     8614.65","     8634.65","      168628424","         8460.35"
"20-Mar-2015","     8627.90","     8627.90","     8553.00","     8570.90","      179982752","         8484.23"
"23-Mar-2015","     8591.55","     8608.35","     8540.55","     8550.90","      155425780","         6195.45"
"24-Mar-2015","     8537.05","     8627.75","     8535.85","     8542.95","      161465466","         7913.26"
"25-Mar-2015","     8568.90","     8573.75","     8516.55","     8530.80","      165952155","         8200.05"
"26-Mar-2015","     8474.95","     8499.45","     8325.35","     8342.15","      288758332","        13667.31"
"27-Mar-2015","     8396.00","     8413.20","     8269.15","     8341.40","      198979321","         9528.86"
"30-Mar-2015","     8390.95","     8504.55","     8380.75","     8492.30","      142061290","         6713.20"
"31-Mar-2015","     8527.60","     8550.45","     8454.15","     8491.00","      177059509","         8108.36"
